47838,1,FD,FinalTest,husband and wife.,,,RadioSingle
47838,1,FD,FinalTest,In a hospital|,,,RadioSingle
47838,1,FD,FinalTest,a police officer.|,,,RadioSingle
47838,1,FD,FinalTest,At night|,,,RadioSingle 
47838,1,FD,FinalTest,11 years old|,,,RadioSingle
47838,2,FD,FinalTest,2022 Olympic Road|,,,RadioSingle
47838,2,FD,FinalTest,Football|,,,RadioSingle
47838,2,FD,FinalTest,True|,,,RadioSingle
47838,2,FD,FinalTest,Sundays.|,,,RadioSingle
47838,2,FD,FinalTest,On Tuesday night|,,,RadioSingle
47838,3,FD,FinalTest,At the supermarket|,,,RadioSingle
47838,3,FD,FinalTest,False|,,,RadioSingle
47838,3,FD,FinalTest,Cookies|,,,RadioSingle
47838,3,FD,FinalTest,Three|,,,RadioSingle
47838,3,FD,FinalTest,True|,,,RadioSingle
47838,4,FD,FinalTest,False|,,,RadioSingle
47838,4,FD,FinalTest,nice.|,,,RadioSingle
47838,4,FD,FinalTest,Two|,,,RadioSingle
47838,4,FD,FinalTest,True|,,,RadioSingle
47838,4,FD,FinalTest,new.|,,,RadioSingle
47838,5,FD,FinalTest,a blue dress|a green shirt|a white coat|a black hat|a yellow skirt|a pink T-shirt,,,DrapAndDropToPicture
47838,5,FD,FinalTest,ears|head|throat|mouth|a prescription,,,comboBox
47838,5,FD,FinalTest,tomato|an apple|a pepper|cucumber|cake,,,comboBox
47838,5,FD,FinalTest,young|big|terrible|nice|old,,,comboBox
47838,5,FD,FinalTest,kitchen|bathroom|garden|living room|dining room,,,comboBox
47838,5,FD,FinalTest,teacher|secretary|taxi driver|student|nurse,,,comboBox
47838,5,FD,FinalTest,This is my sister Angela.|Tom has two sons.|Is this your father?|Linda has a big brother.|My son is two years old.|She is a mother.,,,DrapAndDropToPicture
47838,5,FD,FinalTest,twenty|fifteen|four|seventeen|twelve|five,,,DrapAndDropToPicture
1540731,1,B1,FinalTest,Victor Hane's food truck.,,,RadioSingle
1540731,1,B1,FinalTest,Burgers,,,RadioSingle
1540731,1,B1,FinalTest,TRUE,,,RadioSingle
1540731,1,B1,FinalTest,We don't know.,,,RadioSingle
1540731,1,B1,FinalTest,Menus,,,RadioSingle
1540731,2,B1,FinalTest,have someone walk their dog.,,,RadioSingle
1540731,2,B1,FinalTest,dog walking service.,,,RadioSingle
1540731,2,B1,FinalTest,TRUE,,,RadioSingle
1540731,2,B1,FinalTest,$20. ,,,RadioSingle
1540731,2,B1,FinalTest,Call them on the phone.,,,RadioSingle
1540731,3,B1,FinalTest,On a business trip,,,RadioSingle
1540731,3,B1,FinalTest,They work together.,,,RadioSingle
1540731,3,B1,FinalTest,TRUE,,,RadioSingle
1540731,3,B1,FinalTest,Is the pool nice?,,,RadioSingle
1540731,3,B1,FinalTest,speak to a group.,,,RadioSingle
1540731,4,B1,FinalTest,She has a podcast.,,,RadioSingle
1540731,4,B1,FinalTest,TRUE,,,RadioSingle
1540731,4,B1,FinalTest,FALSE,,,RadioSingle
1540731,4,B1,FinalTest,on the radio.,,,RadioSingle
1540731,4,B1,FinalTest,Misha will play some of his new music.,,,RadioSingle
1540731,5,B1,FinalTest,What kinds of exercise the man can do,,,RadioSingle
1540731,5,B1,FinalTest,runs.,,,RadioSingle
1540731,5,B1,FinalTest,It has high prices.,,,RadioSingle
1540731,5,B1,FinalTest,He doesn't have a bike.,,,RadioSingle
1540731,5,B1,FinalTest,Walking,,,RadioSingle
1540731,6,B1,FinalTest,To find out where George is,,,RadioSingle
1540731,6,B1,FinalTest,7:00,,,RadioSingle
1540731,6,B1,FinalTest,George is not at the train station.,,,RadioSingle
1540731,6,B1,FinalTest,To a play,,,RadioSingle
1540731,6,B1,FinalTest,Call Liza,,,RadioSingle
1540731,7,B1,FinalTest,court|parking ticket|fine|judge|police officer|,,,DragAndDropMultiple
1540731,7,B1,FinalTest,menu|main dish|side dish|delicious|drink,,,DragAndDropMultiple
1540731,7,B1,FinalTest,looking over|turning around|talking about|writing|studying,,,comboBox
1540731,7,B1,FinalTest,fifty percent off|gift|for sale|products|open,,,DragAndDropMultiple
1540731,7,B1,FinalTest,in shape|fitness|swim|weights|table tennis,,,DragAndDropMultiple
1540731,7,B1,FinalTest,Yes I am|No she is not|Yes she is|No it is not|Yes it is,,,comboBox
1540731,7,B1,FinalTest,I'm not driving|it's not starting|are not|am not looking|I'm not wearing,,,comboBox
1540731,7,B1,FinalTest,writing|doing|visiting|trying|getting,,,comboBox
1540731,7,B1,FinalTest,I'm|Amanda's|She's|company's|They're,,,comboBox
1540731,7,B1,FinalTest,is looking|know|opens|wake|sound,,,comboBox
47852,1,B2,FinalTest,T-shirts,,,RadioSingle
47852,1,B2,FinalTest,FALSE,,,RadioSingle
47852,1,B2,FinalTest,TRUE,,,RadioSingle
47852,1,B2,FinalTest,TRUE,,,RadioSingle
47852,1,B2,FinalTest,They were wearing the same dress.,,,RadioSingle
47852,2,B2,FinalTest,drivers who can't find parking spaces,,,RadioSingle
47852,2,B2,FinalTest,saves parking spaces,,,RadioSingle
47852,2,B2,FinalTest,We don't know.,,,RadioSingle
47852,2,B2,FinalTest,TRUE,,,RadioSingle
47852,2,B2,FinalTest,There are no parking spaces near your office.|You find a space that you have to pay for.|You don't have any money.|You arrive late for your meeting.|The meeting goes badly.|You return to your car.|You get a parking ticket.,,,DragAndDropMultiple
47852,3,B2,FinalTest,True,,,RadioSingle
47852,3,B2,FinalTest,teenagers and a few college students,,,RadioSingle
47852,3,B2,FinalTest,False,,,RadioSingle
47852,3,B2,FinalTest,Don't bake with cold eggs.,,,RadioSingle
47852,3,B2,FinalTest,We don't know.,,,RadioSingle
47852,4,B2,FinalTest,a drama.,,,RadioSingle
47852,4,B2,FinalTest,to buy milk,,,RadioSingle
47852,4,B2,FinalTest,We don't know.,,,RadioSingle
47852,4,B2,FinalTest,She got angry.,,,RadioSingle
47852,4,B2,FinalTest,today in the afternoon.,,,RadioSingle
47852,5,B2,FinalTest,an invention|inventor|whistles|idea|battery,,,comboBox
47852,5,B2,FinalTest,some cake|some pizza|a salad|a turkey|some watermelon|some onions|some steak|some coffee|a hamburger,,,DrapAndDropToPicture
47852,5,B2,FinalTest,family reunions|relatives|at home|picnic|fight,,,comboBox
47852,5,B2,FinalTest,team|tickets|championship|excited|win,,,comboBox
47852,5,B2,FinalTest,didn't you go|I didn't know|Did you have|went|answered,,,comboBox
47852,5,B2,FinalTest,smaller|cheaper|most expensive|largest|best,,,comboBox
47852,5,B2,FinalTest,so much|some|a lot of|any|a few|the,,,comboBox
47852,5,B2,FinalTest,want|Do you know|goes|don't|live|live,,,comboBox
47852,6,B2,FinalTest,RC planes.,,,RadioSingle
47852,6,B2,FinalTest,FALSE,,,RadioSingle
47852,6,B2,FinalTest,Understand how planes fly.,,,RadioSingle
47852,6,B2,FinalTest,They come ready to fly.,,,RadioSingle
47852,6,B2,FinalTest,a place to meet people.,,,RadioSingle
47852,7,B2,FinalTest,A college student,,,RadioSingle
47852,7,B2,FinalTest,Near the college,,,RadioSingle
47852,7,B2,FinalTest,It has modern appliances.,,,RadioSingle
47852,7,B2,FinalTest,Three,,,RadioSingle
47852,7,B2,FinalTest,A parking garage,,,RadioSingle
47852,8,B2,FinalTest,college dorm|roommates|rent|furnished|view,,,DragAndDropMultiple
47852,8,B2,FinalTest,hobbies|enjoy|exciting|quietly|creative,,,DragAndDropMultiple
47859,1,B3,FinalTest,New York,,,RadioSingle
47859,1,B3,FinalTest,Her first flight was delayed.|,,,RadioSingle
47859,1,B3,FinalTest,True|,,,RadioSingle
47859,1,B3,FinalTest,False|,,,RadioSingle 
47859,1,B3,FinalTest,The flight is nonstop.|,,,RadioSingle
47859,2,B3,FinalTest,She was meeting a new man that evening.|,,,RadioSingle
47859,2,B3,FinalTest,True|,,,RadioSingle
47859,2,B3,FinalTest,False|,,,RadioSingle
47859,2,B3,FinalTest,He was reading.|,,,RadioSingle
47859,2,B3,FinalTest,True|,,,RadioSingle
47859,3,B3,FinalTest,Travelers can now book flights and hotels over the Internet.|,,,RadioSingle
47859,3,B3,FinalTest,False|,,,RadioSingle
47859,3,B3,FinalTest,True|,,,RadioSingle
47859,3,B3,FinalTest,to take care of travel problems|,,,RadioSingle
47859,3,B3,FinalTest,We don't know.|,,,RadioSingle
47859,4,B3,FinalTest,True|,,,RadioSingle
47859,4,B3,FinalTest,A car hit him.|,,,RadioSingle
47859,4,B3,FinalTest,She must stay with Sandra.|,,,RadioSingle
47859,4,B3,FinalTest,David's little sister|,,,RadioSingle
47859,4,B3,FinalTest,We don't know.|,,,RadioSingle
47859,5,B3,FinalTest,relax|nervous|stay calm|pain|excited,,,comboBox
47859,5,B3,FinalTest,prepare|promised|forgot|decorate|remind,,,DragAndDropMultiple
47859,5,B3,FinalTest,sightseeing|nonstop|travel agent|reservations|rent,,,comboBox
47859,5,B3,FinalTest,forward|freshly baked|dessert|delicious|cream,,,comboBox
47859,5,B3,FinalTest,have to|mustn't|are you able to|don't have to|should,,,comboBox
47859,5,B3,FinalTest,watching|see|to lose|going|listening,,,comboBox
47859,5,B3,FinalTest,was waiting|was talking|sent|called|made,,,comboBox
47859,5,B3,FinalTest,is going to|going to|Will he|I will|he will,,,DragAndDropMultiple
47859,6,B3,FinalTest,Julia's grandparents|,,,RadioSingle
47859,6,B3,FinalTest,grandmother |,,,RadioSingle
47859,6,B3,FinalTest,True|,,,RadioSingle
47859,6,B3,FinalTest,Three|,,,RadioSingle
47859,6,B3,FinalTest,We don't know.|,,,RadioSingle
47859,7,B3,FinalTest,Summer|,,,RadioSingle
47859,7,B3,FinalTest,Solar panels|,,,RadioSingle
47859,7,B3,FinalTest,large office buildings. |,,,RadioSingle
47859,7,B3,FinalTest,False|,,,RadioSingle
47859,7,B3,FinalTest,On their Web site|,,,RadioSingle
47859,8,B3,FinalTest,save energy|energy efficient|unplug|waste|renewable energy,,,DragAndDropMultiple
47859,8,B3,FinalTest,will thank|raise|learn|will develop|grow up,,,comboBox
47866,1,I1,FinalTest,It was a warm and sunny day.,,,RadioSingle
47866,1,I1,FinalTest,A truck and a car were in the road.,,,RadioSingle
47866,1,I1,FinalTest,We don't know.,,,RadioSingle
47866,1,I1,FinalTest,in her car,,,RadioSingle
47866,1,I1,FinalTest,in a hospital,,,RadioSingle
47866,1,I1,FinalTest,worried,,,RadioSingle
47866,1,I1,FinalTest,Jenny and Bill decided to drive to the beach.|Jenny felt a pain in her stomach.|There was an accident on the road.|Bill called for an ambulance.|Jenny had her baby.|The ambulance arrived.,,,DragAndDropMultiple
47866,2,I1,FinalTest,She didn't like big family gatherings.,,,RadioSingle
47866,2,I1,FinalTest,because Emma had no one to celebrate with,,,RadioSingle
47866,2,I1,FinalTest,They invite all their family to eat special foods.,,,RadioSingle
47866,2,I1,FinalTest,She should be more thankful for her family.,,,RadioSingle
47866,2,I1,FinalTest,help Emma enjoy herself,,,RadioSingle
47866,2,I1,FinalTest,holidays and celebrations.,,,RadioSingle
47866,2,I1,FinalTest,How Angie Learned to Love Celebrations,,,RadioSingle
47866,3,I1,FinalTest,FALSE,,,RadioSingle
47866,3,I1,FinalTest,her father,,,RadioSingle
47866,3,I1,FinalTest,FALSE,,,RadioSingle
47866,3,I1,FinalTest,She'll study history in college.,,,RadioSingle
47866,3,I1,FinalTest,We don't know.,,,RadioSingle
47866,3,I1,FinalTest,They wanted her to study hard.,,,RadioSingle
47866,3,I1,FinalTest,five,,,RadioSingle
47866,4,I1,FinalTest,hiring new people,,,RadioSingle
47866,4,I1,FinalTest,accountant.,,,RadioSingle
47866,4,I1,FinalTest,copywriter,,,RadioSingle
47866,4,I1,FinalTest,Samantha is only a temporary receptionist and is leaving soon.,,,RadioSingle
47866,4,I1,FinalTest,They will read about it in the newspaper.,,,RadioSingle
47866,4,I1,FinalTest,co-workers.,,,RadioSingle
47866,4,I1,FinalTest,He is a good writer.,,,RadioSingle
47866,5,I1,FinalTest,exhibit|materials|collection|sculptures|exhibited,,,DragAndDropMultiple
47866,5,I1,FinalTest,Temperatures|hottest|frosty|average|report,,,comboBox
47866,5,I1,FinalTest,Surface mail|Airmail|Express|postage|weigh,,,DragAndDropMultiple
47866,5,I1,FinalTest,overseas|exchange|homesick|long-distance|roommate,,,DragAndDropMultiple
47866,5,I1,FinalTest,have read|worked|I've managed|I made|We haven't lost,,,comboBox
47866,5,I1,FinalTest,was held|are expected|was followed|was surprised|was given,,,comboBox
47866,5,I1,FinalTest,If|if|unless|unless|until,,,comboBox
47866,5,I1,FinalTest,who|that|that|whom|which,,,comboBox
47866,6,I1,FinalTest,To buy some food,,,RadioSingle
47866,6,I1,FinalTest,She read some text messages.,,,RadioSingle
47866,6,I1,FinalTest,She used cash.,,,RadioSingle
47866,6,I1,FinalTest,She wanted to deposit a check and take out some money,,,RadioSingle
47866,6,I1,FinalTest,thieves don't always take everything from your purse.,,,RadioSingle
47866,6,I1,FinalTest,Michelle was robbed in the supermarket.,,,RadioSingle
47866,6,I1,FinalTest,Her credit card wasn't used.,,,RadioSingle
47866,7,I1,FinalTest,a student hackathon.,,,RadioSingle
47866,7,I1,FinalTest,Two days,,,RadioSingle
47866,7,I1,FinalTest,a group of students.,,,RadioSingle
47866,7,I1,FinalTest,technical solutions to a specific problem.,,,RadioSingle
47866,7,I1,FinalTest,FALSE,,,RadioSingle
47866,7,I1,FinalTest,They present their projects.,,,RadioSingle
47866,7,I1,FinalTest,A sum of money,,,RadioSingle
47866,8,I1,FinalTest,withdraw money|debit card|checking account|overdraft|maintenance fees,,,DragAndDropMultiple
47866,8,I1,FinalTest,Will we be riding|Are you going to go|will print|will never need|I am going to buy|won't be,,,comboBox
1541790,1,I2,FinalTest,an accident that happened to Bart on the camping trip.,,,RadioSingle
1541790,1,I2,FinalTest,They wanted to get Bart's camera.|,,,RadioSingle
1541790,1,I2,FinalTest,Because Bart decided|,,,RadioSingle
1541790,1,I2,FinalTest,True|,,,RadioSingle 
1541790,1,I2,FinalTest,About 20 minutes|,,,RadioSingle
1541790,1,I2,FinalTest,True|,,,RadioSingle
1541790,1,I2,FinalTest,Sergio and Bart will go home|,,,RadioSingle
1541790,2,I2,FinalTest,She is getting married.|,,,RadioSingle
1541790,2,I2,FinalTest,It had been her grandmother's.|,,,RadioSingle
1541790,2,I2,FinalTest,At a party|,,,RadioSingle
1541790,2,I2,FinalTest,We don't know.|,,,RadioSingle
1541790,2,I2,FinalTest,easy to talk to.|,,,RadioSingle
1541790,2,I2,FinalTest,They heard music.|,,,RadioSingle
1541790,2,I2,FinalTest,will get married.|,,,RadioSingle
1541790,3,I2,FinalTest,a good student.|,,,RadioSingle
1541790,3,I2,FinalTest,he felt safe there.|,,,RadioSingle
1541790,3,I2,FinalTest,True|,,,RadioSingle
1541790,3,I2,FinalTest,talented.|,,,RadioSingle
1541790,3,I2,FinalTest,to the music room.|,,,RadioSingle
1541790,3,I2,FinalTest,teacher in his own school.|,,,RadioSingle
1541790,3,I2,FinalTest,Mrs. Koblin.|,,,RadioSingle
1541790,4,I2,FinalTest,Shopping for a new car|,,,RadioSingle
1541790,4,I2,FinalTest,friend.|,,,RadioSingle
1541790,4,I2,FinalTest,False|,,,RadioSingle
1541790,4,I2,FinalTest,Victor's father|,,,RadioSingle
1541790,4,I2,FinalTest,2000|,,,RadioSingle
1541790,4,I2,FinalTest,very expensive car.|,,,RadioSingle
1541790,4,I2,FinalTest,We don't know.|,,,RadioSingle
1541790,5,I2,FinalTest,was an election and she won.|,,,RadioSingle
1541790,5,I2,FinalTest,four years.|,,,RadioSingle
1541790,5,I2,FinalTest,candidate for mayor.|,,,RadioSingle
1541790,5,I2,FinalTest,more than 20% of the vote.|,,,RadioSingle
1541790,5,I2,FinalTest,All of the above|,,,RadioSingle
1541790,5,I2,FinalTest,Building bigger high schools|,,,RadioSingle
1541790,5,I2,FinalTest,all the latest technology.|,,,RadioSingle
1541790,6,I2,FinalTest,Police officers|,,,RadioSingle
1541790,6,I2,FinalTest,Luckily no one was home.|,,,RadioSingle
1541790,6,I2,FinalTest,We don't know.|,,,RadioSingle
1541790,6,I2,FinalTest,False|,,,RadioSingle
1541790,6,I2,FinalTest,cameras put in his apartment.|,,,RadioSingle
1541790,6,I2,FinalTest,have a security company check his apartment.|,,,RadioSingle
1541790,6,I2,FinalTest,Bring his family to Christina's|,,,RadioSingle
1541790,7,I2,FinalTest,used car|dealer|extra features|latest model|break down,,,DragAndDropMultiple
1541790,7,I2,FinalTest,borrow|repair|advice|damage|handyman,,,comboBox
1541790,7,I2,FinalTest,glamorous|loud|tiny|deserted|tough,,,DragAndDropMultiple
1541790,7,I2,FinalTest,arson|opened an investigation|evidence|illegal|threats,,,DragAndDropMultiple
1541790,7,I2,FinalTest,workshop|containers|landfill|recycling bin|donate,,,DragAndDropMultiple
1541790,7,I2,FinalTest,can't use|will be|don't|will need|needs,,,comboBox
1541790,7,I2,FinalTest,had already gone|hadn't shown up|had gotten|had just watched|I had finished,,,comboBox
1541790,7,I2,FinalTest,had rained|had been leaking|had already stopped|Had you noticed|hadn't been living,,,comboBox
1541790,7,I2,FinalTest,was looking|couldn't|would be receiving|it would|would come back,,,comboBox
1541790,7,I2,FinalTest,recyclable|bimonthly|endless|multipurpose|unpaid,,,comboBox
1542047,1,I3,FinalTest,Annika's anniversary,,,RadioSingle
1542047,1,I3,FinalTest,False.|,,,RadioSingle
1542047,1,I3,FinalTest,True|,,,RadioSingle
1542047,1,I3,FinalTest,Last May|,,,RadioSingle 
1542047,1,I3,FinalTest,He is in Cannes|,,,RadioSingle
1542047,1,I3,FinalTest,Get married|,,,RadioSingle
1542047,1,I3,FinalTest,A pair of shoes|,,,RadioSingle
1542047,2,I3,FinalTest,Jenny and Her|,,,RadioSingle
1542047,2,I3,FinalTest,He left and never came back.,,,RadioSingle
1542047,2,I3,FinalTest,She lost her|,,,RadioSingle
1542047,2,I3,FinalTest,She moved into|,,,RadioSingle
1542047,2,I3,FinalTest,many different types of housing.,,,RadioSingle
1542047,2,I3,FinalTest,False|,,,RadioSingle
1542047,2,I3,FinalTest,True|,,,RadioSingle
1542047,3,I3,FinalTest,a TV series|,,,RadioSingle
1542047,3,I3,FinalTest,True|,,,RadioSingle
1542047,3,I3,FinalTest,An actress|,,,RadioSingle
1542047,3,I3,FinalTest,True|,,,RadioSingle
1542047,3,I3,FinalTest,female comics|,,,RadioSingle
1542047,3,I3,FinalTest,were housewives|,,,RadioSingle
1542047,3,I3,FinalTest,She wants her|,,,RadioSingle
1542047,4,I3,FinalTest,False|,,,RadioSingle
1542047,4,I3,FinalTest,He had a heart|,,,RadioSingle
1542047,4,I3,FinalTest,He saw the|,,,RadioSingle
1542047,4,I3,FinalTest,He was having|,,,RadioSingle
1542047,4,I3,FinalTest,calling 911|,,,RadioSingle
1542047,4,I3,FinalTest,About two minutes|,,,RadioSingle
1542047,4,I3,FinalTest,Fruits and vegetables|,,,RadioSingle
1542047,5,I3,FinalTest,In a hotel room|,,,RadioSingle
1542047,5,I3,FinalTest,At the buffet|,,,RadioSingle
1542047,5,I3,FinalTest,Go for a swim|,,,RadioSingle
1542047,5,I3,FinalTest,True|,,,RadioSingle
1542047,5,I3,FinalTest,Skip lunch|,,,RadioSingle
1542047,5,I3,FinalTest,False|,,,RadioSingle
1542047,5,I3,FinalTest,Order breakfast|,,,RadioSingle
1542047,6,I3,FinalTest,Using a personal trainer|,,,RadioSingle
1542047,6,I3,FinalTest,wants to exercise|,,,RadioSingle
1542047,6,I3,FinalTest,would be|,,,RadioSingle
1542047,6,I3,FinalTest,Run at least|,,,RadioSingle
1542047,6,I3,FinalTest,ten years|,,,RadioSingle
1542047,6,I3,FinalTest,True|,,,RadioSingle
1542047,6,I3,FinalTest,Relax and watch TV|,,,RadioSingle
1542047,7,I3,FinalTest,go on strike|wage increase|make a living|empty promises|handle the situation,,,DragAndDropMultiple
1542047,7,I3,FinalTest,on the streets|homeless|housing alternatives|pay the rent|make a difference,,,DragAndDropMultiple
1542047,7,I3,FinalTest,get in shape|well-equipped|condition|exhausted|at your own pace,,,DragAndDropMultiple
1542047,7,I3,FinalTest,make a reservation|rare|tablecloths|buffet|skip a meal,,,comboBox
1542047,7,I3,FinalTest,outgoing|shy|social interaction|center of attention|strike up a conversation,,,DragAndDropMultiple
1542047,7,I3,FinalTest,had played|would you|might have had|had been|wouldn't have,,,comboBox
1542047,7,I3,FinalTest,who|which|where|whose|when,,,comboBox
1542047,7,I3,FinalTest,or|so|also|too|not,,,comboBox
1542047,7,I3,FinalTest,shouldn't have watched|must have made|could this have|may not have remembered|might have given up,,,comboBox
1542047,7,I3,FinalTest,will be|don't plan|met|didn't ask|you understand,,,comboBox
47887,1,A1,FinalTest,True|,,,RadioSingle
47887,1,A1,FinalTest,The city has become dirtier|,,,RadioSingle
47887,1,A1,FinalTest,True|,,,RadioSingle
47887,1,A1,FinalTest,School|,,,RadioSingle
47887,1,A1,FinalTest,want to make|,,,RadioSingle
47887,1,A1,FinalTest,someone who lives|,,,RadioSingle
47887,1,A1,FinalTest,I want to make|,,,RadioSingle
47887,1,A1,FinalTest,moreover|,,,RadioSingle
47887,1,A1,FinalTest,to encourage|,,,RadioSingle
47887,1,A1,FinalTest,She wants to stress|,,,RadioSingle
47887,2,A1,FinalTest,because of cultural|,,,RadioSingle
47887,2,A1,FinalTest,In some|,,,RadioSingle
47887,2,A1,FinalTest,False|,,,RadioSingle
47887,2,A1,FinalTest,True|,,,RadioSingle
47887,2,A1,FinalTest,to do research|,,,RadioSingle
47887,2,A1,FinalTest,to make readers|,,,RadioSingle
47887,2,A1,FinalTest,Gift-giving|,,,RadioSingle
47887,2,A1,FinalTest,insult|,,,RadioSingle
47887,2,A1,FinalTest,whereas|,,,RadioSingle
47887,2,A1,FinalTest,blunder|,,,RadioSingle
47887,3,A1,FinalTest,She's climbed|,,,RadioSingle
47887,3,A1,FinalTest,False|,,,RadioSingle
47887,3,A1,FinalTest,He fell off|,,,RadioSingle
47887,3,A1,FinalTest,False|,,,RadioSingle
47887,3,A1,FinalTest,True|,,,RadioSingle
47887,3,A1,FinalTest,She enjoys it|,,,RadioSingle
47887,3,A1,FinalTest,the high altitude|,,,RadioSingle
47887,3,A1,FinalTest,felt on top|,,,RadioSingle
47887,3,A1,FinalTest,very scary|,,,RadioSingle
47887,3,A1,FinalTest,True|,,,RadioSingle
47887,4,A1,FinalTest,False|,,,RadioSingle
47887,4,A1,FinalTest,with her friend|,,,RadioSingle
47887,4,A1,FinalTest,False|,,,RadioSingle
47887,4,A1,FinalTest,She needs|,,,RadioSingle
47887,4,A1,FinalTest,False|,,,RadioSingle
47887,4,A1,FinalTest,They are boyfriend|,,,RadioSingle
47887,4,A1,FinalTest,He loves her and wants|,,,RadioSingle
47887,4,A1,FinalTest,Linda will go|,,,RadioSingle
47887,4,A1,FinalTest,adventurous|,,,RadioSingle
