Basic,Basic1,Reading,B1RAPET,B1RAPET001,TRUE,Multiple Choice Question Whole
Basic,Basic1,Reading,B1RAPET,B1RAPET002,the people,Multiple Choice Question Whole
Basic,Basic1,Reading,B1RAPET,B1RAPET003,TRUE,Multiple Choice Question Whole
Basic,Basic1,Reading,B1RAPET,B1RAPET004,Tuesday evening at eight o'clock.,Multiple Choice Question Whole
Basic,Basic1,Reading,B1RAPET,B1RAPET005,2 dollars for a 5-year-old child.,Multiple Choice Question Whole
Basic,Basic1,Reading,B1RAPET,B1RAPET006,FALSE,Multiple Choice Question Whole
Basic,Basic1,Listening,b1ltp1t,b1ltp1t001,bus,Cloze Whole
Basic,Basic1,Listening,b1ltp1t,b1ltp1t002,FALSE,Multiple Choice Question Whole
Basic,Basic1,Listening,b1ltp1t,b1ltp1t003,FALSE,Multiple Choice Question Whole
Basic,Basic1,Listening,b1ltp1t,b1ltp1t004,FALSE,Multiple Choice Question Whole
Basic,Basic1,Listening,b1ltp1t,b1ltp1t005,"No, it's not.",Multiple Choice Question Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t001,"is,are",Fill In The Blanks Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t002,"am,is",Fill In The Blanks Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t003," 's
ries
es",Fill In The Blanks Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t004,There are,Cloze Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t005,is sleeping on the chair,Cloze Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t006,is buying,Cloze Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t007,"ming
are watching",Fill In The Blanks Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t008,"re giving
Are you coming,ying",Fill In The Blanks Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t009,am not studying,Cloze Whole
Basic,Basic1,Grammar,b1gpp1t,b1gpp1t010,yours,Cloze Whole
Basic,Basic2,Reading,b2rsp1t,b2rsp1t001,My Interesting Neighborhood,Cloze Whole
Basic,Basic2,Reading,b2rsp1t,b2rsp1t002,She lives on a quiet street with interesting neighbors.,Multiple Choice Question Whole
Basic,Basic2,Reading,b2rsp1t,b2rsp1t003,He works at night.,Multiple Choice Question Whole
Basic,Basic2,Reading,b2rsp1t,b2rsp1t004,Paulo Guzman,Multiple Choice Question Whole
Basic,Basic2,Reading,b2rsp1t,b2rsp1t005,cars,Multiple Choice Question Whole
Basic,Basic2,Listening,b2lrp1t,b2lrp1t001,FALSE,Multiple Choice Question Whole
Basic,Basic2,Listening,b2lrp1t,b2lrp1t002,"It's in Washington
 D.C",Multiple Choice Question Whole
Basic,Basic2,Listening,b2lrp1t,b2lrp1t003,They were in their rooms.,Multiple Choice Question Whole
Basic,Basic2,Listening,b2lrp1t,b2lrp1t004,the hotel receptionist,Multiple Choice Question Whole
Basic,Basic2,Listening,b2lrp1t,b2lrp1t005,The firemen worked very hard.,Multiple Choice Question Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t001,"Why,was,David,wasn't",Cloze Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t002,"He's taking,He doesn't usually take
",Cloze Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t003,"does she want,She's looking for",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t004,"hear,is coming",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t005,"She's going,She goes",Cloze Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t006,"Where were,was",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t007,"didn't swim,sat",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t008,fell,Cloze Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t009,"do you have to,may",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t010,"May,Can",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t011,"any,a little",Fill In The Blanks Whole
Basic,Basic2,Grammar,b2gpp1t,b2gpp1t012,"Is,some",Fill In The Blanks Whole
Basic,Basic3,Reading,b3rap1t,b3rap1t001,a factory,Cloze Whole
Basic,Basic3,Reading,b3rap1t,b3rap1t002,she worked hard,Cloze Whole
Basic,Basic3,Reading,b3rap1t,b3rap1t003,factory,Multiple Choice Question Whole
Basic,Basic3,Reading,b3rap1t,b3rap1t004,A Businesswoman's Success,Cloze Whole
Basic,Basic3,Reading,b3rap1t,b3rap1t005,FALSE,Multiple Choice Question Whole
Basic,Basic3,Listening,b3ltp1t,b3ltp1t001,He's on the trip for business.,Multiple Choice Question Whole
Basic,Basic3,Listening,b3ltp1t,b3ltp1t002,He waited in the airport.,Multiple Choice Question Whole
Basic,Basic3,Listening,b3ltp1t,b3ltp1t003,John only has a briefcase with him,Fill In The Blanks Whole
Basic,Basic3,Listening,b3ltp1t,b3ltp1t004,FALSE,Multiple Choice Question Whole
Basic,Basic3,Listening,b3ltp1t,b3ltp1t005,He ate on the plane.,Multiple Choice Question Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t001,more cheaply,Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t002,"it's going to snow
I'll be
won't",Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t003,"Are you eating
are going",Cloze Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t004,"looking at
giving",Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t005,"ordering
for asking",Cloze Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t006,"the man to tell
to discuss
",Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t007,"to go
to study
",Cloze Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t008,"had to
should",Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t009,"arrived
was climbing",Fill In The Blanks Whole
Basic,Basic3,Grammar,b3gpp1t,b3gpp1t010,"didn't want to
was having
Was",Fill In The Blanks Whole
Intermediate ,Intermediate1,Reading,i1rap1t,i1rap1t001,She can find them a date.,Multiple Choice Question Whole
Intermediate ,Intermediate1,Reading,i1rap1t,i1rap1t001,They answer a lot of questions about themselves.,Multiple Choice Question Whole
Intermediate ,Intermediate1,Reading,i1rap1t,i1rap1t001,people who answer the questions in a similar way,Multiple Choice Question Whole
Intermediate ,Intermediate1,Reading,i1rap1t,i1rap1t002,Blank1 are celebrating Blank2 anniversary Blank3 tradition Blank4 <UW>get along</UW> Blank5 date,Cloze Whole
Intermediate ,Intermediate1,Listening ,i1ltp1t,i1ltp1t001,to tell him about his promotion,Multiple Choice Question Whole
Intermediate ,Intermediate1,Listening ,i1ltp1t,i1ltp1t002,to get something for his cold,Multiple Choice Question Whole
Intermediate ,Intermediate1,Listening ,i1ltp1t,i1ltp1t003,Blank1: since that morning,Cloze Whole
Intermediate ,,Listening ,i1ltp1t,i1ltp1t004,FALSE,Multiple Choice Question Whole
Intermediate ,Intermediate1,Listening ,i1ltp1t,i1ltp1t005,TRUE,Multiple Choice Question Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t001,Blank1: who gave  Blank2: who,Fill In The Blanks Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t002,Blank1:I could afford Blank2: that Blank3: Dad says ,Fill In The Blanks Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t003,Blank1: I met Blank2: he works for,Fill In The Blanks Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t004,Blank1: Have Blank2: ever  Blank3: read Blank4: haven't,Cloze Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t005,Blank1: have been trying Blank2: for Blank3: was ,Fill In The Blanks Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t006,Blank1: Has Blank2: begun Blank3: started ,Cloze Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t007,Blank1: haven't made Blank2: stayed  ,Cloze Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t008,Blank1: was delivered Blank2: been opened  ,Fill In The Blanks Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t009,Blank1: is Blank2: sung Blank3: by,Cloze Whole
Intermediate ,Intermediate1,Grammar ,i1gpp1t,i1gpp1t010,Blank1: be ridden Blank2: is fixed,Cloze Whole
Intermediate ,Intermediate2,Reading,i2rnp1t,i2rnp1t001,New Town has joined an ecology program.,Multiple Choice Question Whole
Intermediate ,Intermediate2,Reading,i2rnp1t,i2rnp1t001,in cities and towns throughout the U.S.,Multiple Choice Question Whole
Intermediate ,Intermediate2,Reading,i2rnp1t,i2rnp1t001,to encourage recycling,Multiple Choice Question Whole
Intermediate ,Intermediate2,Reading,i2rnp1t,i2rnp1t002,Blank1:Citizens  Blank2:garbage  Blank3: paper  Blank4: recycling  Blank5: successful,Cloze Whole
Intermediate ,Intermediate2,Listening ,i2ltp1t,i2ltp1t001,FALSE,Multiple Choice Question Whole
Intermediate ,Intermediate2,Listening ,i2ltp1t,i2ltp1t002,because he thought that his neighbors were sleeping,Multiple Choice Question Whole
Intermediate ,Intermediate2,Listening ,i2ltp1t,i2ltp1t003,FALSE,Multiple Choice Question Whole
Intermediate ,Intermediate2,Listening ,i2ltp1t,i2ltp1t004,to lend him a tool,Cloze Whole
Intermediate ,Intermediate2,Listening ,i2ltp1t,i2ltp1t005,because he isn't <UW>used to</UW> the time difference,Multiple Choice Question Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t001,Blank1: had  Blank2: would ,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t002,Blank1: went  Blank2: wouldn't Blank3: don't,Fill In The Blanks Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t003,Blank1: were  Blank2: 'd Blank3: 'll,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t004,Blank1: don't  Blank2: didn't Blank3: wouldn't,Fill In The Blanks Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t005,Blank1: his name was  Blank2: he lived,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t006,Blank1: was leaving  Blank2: that,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t007,Blank1: should  Blank2: would,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t008,Blank1: said they weren't  Blank2: that,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t009,Blank1: delivered  Blank2: to wait,Cloze Whole
Intermediate ,Intermediate2,Grammar,i2gpp1t,i2gpp1t010,Blank1: to prepare  Blank2: make,Cloze Whole
Intermediate ,Intermediate3,Reading,i3rap1t,i3rap1t001,people don't want to break with tradition.,Multiple Choice Question Whole
Intermediate ,Intermediate3,Reading,i3rap1t,i3rap1t002,preserving,Multiple Choice Question Whole
Intermediate ,Intermediate3,Reading,i3rap1t,i3rap1t003,accomplish great things,Multiple Choice Question Whole
Intermediate ,Intermediate3,Reading,i3rap1t,i3rap1t004,<UW>keep in mind</UW>,Multiple Choice Question Whole
Intermediate ,Intermediate3,Reading,i3rap1t,i3rap1t005,accomplish more,Multiple Choice Question Whole
Intermediate ,Intermediate3,Listening ,i3lrp1t,i3lrp1t001,Camping up north will be fun this weekend.,Multiple Choice Question Whole
Intermediate ,Intermediate3,Listening ,i3lrp1t,i3lrp1t002,It probably won't rain.,Multiple Choice Question Whole
Intermediate ,Intermediate3,Listening ,i3lrp1t,i3lrp1t003,They had probably wanted to go camping up north,Multiple Choice Question Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t001,Blank1: either  Blank2: or Blank3: either,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t002,Blank1: not  Blank2: Not only Blank3: but also,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t003,Blank1: had attended  Blank2: would Blank3: had called,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t004,Blank1: had taught  Blank2: wouldn't be Blank3: taken,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t005,Blank1: wouldn't  Blank2: have  Blank3: bought Blank4: had,Cloze Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t006,Blank1: might have  Blank2: could  Blank3: they Blank4: have  Blank5: fallen,Cloze Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t007,Blank1: could have  Blank2: should have ,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t008,Blank1: may have forgotten,Cloze Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t009,Blank1: whose  Blank2: Whatever,Fill In The Blanks Whole
Intermediate ,Intermediate3,Grammar,i3gpp1t,i3gpp1t010,Blank1: whose ,Cloze Whole
Advanced ,Advanced1 ,Reading,a1rap1t,a1rap1t001,Agriculture isn't producing food fast enough for the growing population.,Multiple Choice Question Whole
Advanced ,Advanced1 ,Reading,a1rap1t,a1rap1t001,so that humans will be able to live on Mars in the future,Multiple Choice Question Whole
Advanced ,Advanced1 ,Reading,a1rap1t,a1rap1t002,Blank1: conditions Blank2: Medicine Blank3: an innovative,Fill In The Blanks Whole
Advanced ,Advanced1 ,Listening ,a1lap1t,a1lap1t001,a personal ad,Multiple Choice Question Whole
Advanced ,Advanced1 ,Listening ,a1lap1t,a1lap1t002,offensive,Multiple Choice Question Whole
Advanced ,Advanced1 ,Listening ,a1lap1t,a1lap1t003,send a letter and a picture.,Multiple Choice Question Whole
Advanced ,Advanced1 ,Listening ,a1lap1t,a1lap1t004,people who believe in organized religion,Multiple Choice Question Whole
Advanced ,Advanced1 ,Listening ,a1lap1t,a1lap1t005,Yes,Multiple Choice Question Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t001,Blank1: will he be staying  Blank2: 'll have just come ,Fill In The Blanks Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t002,Blank1: will be getting  Blank2: will have known,Fill In The Blanks Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t003,Blank1: 'll be feeling  Blank2: 'll have been,Cloze Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t004,Blank1: to have become  Blank2: to be turned up,Fill In The Blanks Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t005,Blank1: to have had  Blank2: to be searched,Fill In The Blanks Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t006,Blank1: to have influenced  Blank2: to be informed,Fill In The Blanks Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t007,Blank1: put  Blank2: it  Blank3: off ,Cloze Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t008,Blank1: talk  Blank2: it  Blank3: over ,Cloze Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t009,Blank1: now that,Cloze Whole
Advanced ,Advanced1 ,Grammar ,a1gpp1t,a1gpp1t010,Blank1: such fun,Cloze Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t001,They want an investigation before the cleanup.,Multiple Choice Question Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t001,a Delray representative,Multiple Choice Question Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t001,It is responsible for contaminating the environment.,Multiple Choice Question Whole
Advanced ,Advanced2,Listening ,a2ltp1t,a2ltp1t001,to retrace an Ancestor's path,Multiple Choice Question Whole
Advanced ,Advanced2,Listening ,a2ltp1t,a2ltp1t002,a long walk across the desert,Multiple Choice Question Whole
Advanced ,Advanced2,Listening ,a2ltp1t,a2ltp1t003,They are united,Multiple Choice Question Whole
Advanced ,Advanced2,Listening ,a2ltp1t,a2ltp1t004,TRUE,Multiple Choice Question Whole
Advanced ,Advanced2,Listening ,a2ltp1t,a2ltp1t005,FALSE,Multiple Choice Question Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t001,Blank1: in spite of  Blank2: provided that,Fill In The Blanks Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t002,Blank1: in case,Cloze Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t003,Blank1: seeing that,Cloze Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t004,Blank1: It was  Blank2: you'd better,Fill In The Blanks Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t005,Blank1: You'd better make  Blank2: I'd rather not,Fill In The Blanks Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t006,Blank1: short  Blank2: blue  Blank3: leather  Blank4: skirt,Cloze Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t007,Blank1: wouldn't  Blank2: would  Blank3: would ,Fill In The Blanks Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t008,Blank1: will  Blank2: won't,Cloze Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t009,Blank1: amazing  Blank2: was amazed,Cloze Whole
Advanced ,Advanced2,Grammar,a2gpp1t,a2gpp1t010,Blank1: interested  Blank2: interesting,Cloze Whole
Advanced ,Advanced3,Reading,a3rlp1t,a3rlp1t001,by questionnaires in the mail,Multiple Choice Question Whole
Advanced ,Advanced3,Reading,a3rlp1t,a3rlp1t002,will also benefit them.,Multiple Choice Question Whole
Advanced ,Advanced3,Reading,a3rlp1t,a3rlp1t003,TRUE,Multiple Choice Question Whole
Advanced ,Advanced3,Reading,a3rlp1t,a3rlp1t004,FALSE,Multiple Choice Question Whole
Advanced ,Advanced3,Reading,a3rlp1t,a3rlp1t005,procrastinate,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1t,a3lap1t001,Brendon for Gerald,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1t,a3lap1t002,It's in a decline.,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1t,a3lap1t003,to send baskets of fruit to the companies they work with,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1t,a3lap1t004,TRUE,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1t,a3lap1t005,FALSE,Multiple Choice Question Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t001,Blank1: for  Blank2: so sick that,Cloze Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t002,Blank1: on Blank2: so hard that,Fill In The Blanks Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t003,Blank1: Such Blank2: so  Blank3: in ,Fill In The Blanks Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t004,Blank1: Such  Blank2: so  ,Cloze Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t005,Blank1: to have achieved  Blank2: only to suffer ,Fill In The Blanks Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t006,Blank1: to mail  Blank2: to take,Fill In The Blanks Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t007,Blank1: Neither of ,Cloze Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t008,Blank1: have,Cloze Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t009,Blank1: meet,Cloze Whole
Advanced ,Advanced3,Grammar ,a3gpp1t,a3gpp1t010,Blank1: stopped,Cloze Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t002,FALSE,Multiple Choice Question Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t002,TRUE,Multiple Choice Question Whole
Advanced ,Advanced2,Reading ,a2rap1t,a2rap1t002,FALSE,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Champing,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,She was borded,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,She didn't want to hear Shelly complains,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,TRUE,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,They got lost,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Has a difficukt task ahead of her,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Wish you never did it,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,bothered,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,We don’t know,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,She met a cute park ,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,All of this answers,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,She has a very active imagination,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,to go somewhere where pupil can protect her,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,FALSE,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,We don’t know,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Embarrassed but relieved,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,"___________
_______
_____
_____________",Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Have a feeling about,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,as one might expect,Multiple Choice Question Whole
Advanced ,Advanced3,Reading ,a3rlp1,,Strange man is just,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,Radio and TV,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,TRUE,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,unexpected,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,Have an effect on them,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,When a TV or Radio ad is,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,Rel,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,conculis of,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,He usally,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,More the Radio and TV,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,TRUE,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,FALSE,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,in light of,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,doing well,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,a bussiness analyst,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,its fabricated,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,They were lossing money,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,All of this answers,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,They will st,Multiple Choice Question Whole
Advanced ,Advanced3,Listening,a3lap1,,David - Derek - David,Multiple Choice Question Whole
Advanced ,Advanced3,Grammar ,a3gpp1,,Left the nest - riddies - keep yourself - rel -laught,
Advanced ,Advanced3,Grammar ,a3gpp2,,Whilchaier - disabillity - disc - accept the cituation - lawsuit,
Advanced ,Advanced3,Grammar ,a3gpp3,,gullible - play joke on her - creepy - basis - stuborn,
Advanced ,Advanced3,Grammar ,a3gpp4,,spying - irrational - saty clam - recommanding - you're jumping,
Advanced ,Advanced3,Grammar ,a3gpp5,,go - stay - don’t fall - weren't - to do ,
Advanced ,Advanced3,Grammar ,a3gpp6,,Nobody - doent allow -Nor - never - not many,
Advanced ,Advanced3,Grammar ,a3gpp7,,to keep - to lose - to be - only to find - llearning,
Advanced ,Advanced3,Grammar ,a3gpp8,,so expensive - so much - such a - so much - so busy,
